photo-1496449903678-68ddcb189a24.jpg,6.1156435,-0.65469784
photo-1485470733090-0aae1788d5af.jpg,-4.277856,-8.265658
photo-1521706862577-47b053587f91.jpg,-1.6413194,0.9534488
photo-1557100955-93b2fb57c317.jpg,0.34939507,1.21602
photo-1547574832-c6b67ae80f07.jpg,-4.6499844,3.4366415
photo-1471899236350-e3016bf1e69e.jpg,1.6643475,3.7993922
photo-1433162653888-a571db5ccccf.jpg,2.7005777,-6.9840937
photo-1550651672-e5f43068b885.jpg,0.49521297,3.8085635
photo-1525950585137-7ccabbf3ed62.jpg,-3.105657,-5.777702
photo-1548010514-c6575cefcdcc.jpg,2.5512304,-1.383785
photo-1499636136210-6f4ee915583e.jpg,3.916908,10.844579
photo-1525531845240-05c911ed9940.jpg,-1.8228678,-3.132787
photo-1515023115689-589c33041d3c.jpg,4.6312766,6.388154
photo-1511936606692-5e0d73f6b638.jpg,-4.7871714,-0.8879352
photo-1514908135297-d8b4af35ee80.jpg,-7.6343913,-6.125683
photo-1516705132691-90229160e57d.jpg,-0.024878955,2.2971776
photo-1558005137-d9619a5c539f.jpg,-3.217433,0.83139026
photo-1515592559813-3f7dff97e185.jpg,0.171207,-7.1468773
photo-1461800919507-79b16743b257.jpg,2.5642765,-3.9762647
photo-1519494026892-80bbd2d6fd0d.jpg,9.234968,1.4434562
photo-1557720667-093b45dde7b9.jpg,-5.33427,-4.974546
photo-1503162894963-8c333941fb01.jpg,-3.8741224,-2.4108841
photo-1524758631624-e2822e304c36.jpg,7.53027,1.7757157
photo-1557517395-f8dff7f191e7.jpg,-7.373326,-3.0352697
photo-1549867679-8f092bfe5329.jpg,-4.8645654,-2.4317694
photo-1499195333224-3ce974eecb47.jpg,-0.3266117,9.615281
photo-1558090056-c994bfb27e14.jpg,-3.7938933,-10.113427
photo-1557518016-20592fc7adbb.jpg,-7.323609,-3.0436022
photo-1538883689728-2c32af36a313.jpg,1.139057,5.7483807
photo-1471897488648-5eae4ac6686b.jpg,5.0529633,2.456298
photo-1538108149393-fbbd81895907.jpg,9.836789,1.6222376
photo-1536329583941-14287ec6fc4e.jpg,5.6333146,3.7976713
photo-1534353436294-0dbd4bdac845.jpg,7.526252,3.290522
photo-1509114397022-ed747cca3f65.jpg,-0.008723763,-1.4441266
photo-1553272725-086100aecf5e (1).jpg,11.014935,-2.0849645
photo-1516638670706-e28e9118fa9a.jpg,-6.4146943,3.2119403
photo-1524526967094-4448faba6b81.jpg,5.2458014,7.845166
photo-1556648011-e01aca870a81.jpg,-4.0999312,-0.33190498
photo-1545063914-a1a6ec821c88.jpg,1.4477265,-6.2349815
